CustomerID,CustomerName,Email,Country,Region,JoinDate,CustomerTier,LifetimeSpend
CUST002232,Customer 2232,customer2232@email.com,Germany,East,12/05/2020,Bronze,812.09
CUST002233,Customer 2233,customer2233@email.com,USA,Central,24/05/2026,Platinum,1817.3
CUST002234,Customer 2234,customer2234@email.com,USA,East,06/07/2020,Bronze,389.68
CUST002235,Customer 2235,customer2235@email.com,USA,East,18/06/2023,Gold,263.12
CUST002236,Customer 2236,customer2236@email.com,Germany,East,18/06/2024,Platinum,900.47
CUST002237,Customer 2237,customer2237@email.com,UK,North,28/12/2023,Gold,297.45
CUST002238,Customer 2238,customer2238@email.com,Canada,Central,26/07/2024,Silver,277.9
CUST002239,Customer 2239,customer2239@email.com,Australia,West,07/04/2020,Bronze,232.31
CUST002240,Customer 2240,customer2240@email.com,UK,South,03/04/2023,Platinum,169.45
CUST002241,Customer 2241,customer2241@email.com,Canada,South,18/11/2020,Silver,248.17
CUST002242,Customer 2242,customer2242@email.com,UK,Central,30/07/2021,Gold,319.5
CUST002243,Customer 2243,customer2243@email.com,UK,East,06/01/2025,Gold,660.42
CUST002244,Customer 2244,customer2244@email.com,Australia,North,15/01/2024,Platinum,132.3
CUST002245,Customer 2245,customer2245@email.com,Germany,Central,06/09/2022,Bronze,218.18
CUST002246,Customer 2246,customer2246@email.com,India,North,16/09/2021,Bronze,927.8
CUST002247,Customer 2247,customer2247@email.com,France,Central,07/08/2021,Bronze,179.45
CUST002248,Customer 2248,customer2248@email.com,Canada,West,05/08/2025,Gold,309.77
CUST002249,Customer 2249,customer2249@email.com,France,South,26/11/2021,Bronze,1099.98
CUST002250,Customer 2250,customer2250@email.com,Japan,East,21/02/2023,Bronze,184.17
CUST002251,Customer 2251,customer2251@email.com,UK,West,18/10/2020,Gold,143.18
CUST002252,Customer 2252,customer2252@email.com,France,West,22/04/2025,Silver,431.35
CUST002253,Customer 2253,customer2253@email.com,India,North,22/05/2021,Gold,280.07
CUST002254,Customer 2254,customer2254@email.com,Australia,West,20/03/2023,Silver,514.38
CUST002255,Customer 2255,customer2255@email.com,Japan,Central,10/12/2024,Gold,914.32
CUST002256,Customer 2256,customer2256@email.com,Canada,West,10/03/2024,Platinum,173.76
CUST002257,Customer 2257,customer2257@email.com,USA,Central,12/12/2022,Bronze,534.58
CUST002258,Customer 2258,customer2258@email.com,USA,South,29/09/2022,Bronze,452.11
CUST002259,Customer 2259,customer2259@email.com,Australia,South,05/04/2023,Platinum,177.79
CUST002260,Customer 2260,customer2260@email.com,Germany,West,25/10/2020,Platinum,589.08
CUST002261,Customer 2261,customer2261@email.com,Japan,West,17/01/2021,Platinum,259.86
CUST002262,Customer 2262,customer2262@email.com,India,North,31/12/2025,Bronze,434.55
CUST002263,Customer 2263,customer2263@email.com,Canada,West,08/01/2022,Platinum,142.93
CUST002264,Customer 2264,customer2264@email.com,Australia,East,28/03/2022,Bronze,407.71
CUST002265,Customer 2265,customer2265@email.com,Japan,Central,23/07/2023,Platinum,282.98
CUST002266,Customer 2266,customer2266@email.com,India,North,20/05/2022,Gold,964.06
CUST002267,Customer 2267,customer2267@email.com,USA,Central,04/02/2025,Silver,129.33
CUST002268,Customer 2268,customer2268@email.com,UK,South,08/04/2025,Gold,371.16
CUST002269,Customer 2269,customer2269@email.com,USA,Central,16/05/2026,Platinum,406.64
CUST002270,Customer 2270,customer2270@email.com,Japan,West,12/09/2020,Platinum,745.5
CUST002271,Customer 2271,customer2271@email.com,USA,South,24/05/2022,Bronze,527
CUST002272,Customer 2272,customer2272@email.com,France,East,28/09/2024,Silver,650.13
CUST002273,Customer 2273,customer2273@email.com,UK,North,08/12/2020,Gold,850.4
CUST002274,Customer 2274,customer2274@email.com,Canada,East,17/07/2024,Platinum,1090.99
CUST002275,Customer 2275,customer2275@email.com,Germany,East,15/09/2024,Silver,288.35
CUST002276,Customer 2276,customer2276@email.com,Canada,West,08/08/2020,Gold,486.12
CUST002277,Customer 2277,customer2277@email.com,UK,South,01/05/2023,Gold,1016.63
CUST002278,Customer 2278,customer2278@email.com,India,West,12/09/2024,Silver,2375.87
CUST002279,Customer 2279,customer2279@email.com,Japan,Central,24/11/2024,Platinum,1201.46
CUST002280,Customer 2280,customer2280@email.com,Germany,North,10/02/2020,Silver,332.18
CUST002281,Customer 2281,customer2281@email.com,Japan,North,19/08/2023,Silver,208.56
CUST002282,Customer 2282,customer2282@email.com,UK,West,21/02/2025,Gold,436.08
CUST002283,Customer 2283,customer2283@email.com,Australia,East,10/04/2021,Bronze,776.7
CUST002284,Customer 2284,customer2284@email.com,UK,West,19/01/2025,Bronze,439.2
CUST002285,Customer 2285,customer2285@email.com,Germany,South,29/05/2020,Platinum,430.03
CUST002286,Customer 2286,customer2286@email.com,UK,Central,14/02/2026,Platinum,1010.79
CUST002287,Customer 2287,customer2287@email.com,Japan,South,04/06/2022,Silver,324.24
CUST002288,Customer 2288,customer2288@email.com,USA,East,20/06/2026,Gold,1082.32
CUST002289,Customer 2289,customer2289@email.com,France,East,07/03/2020,Bronze,361.12
CUST002290,Customer 2290,customer2290@email.com,India,West,06/08/2025,Platinum,298.92
CUST002291,Customer 2291,customer2291@email.com,Japan,Central,11/12/2023,Platinum,402.56
CUST002292,Customer 2292,customer2292@email.com,Japan,North,12/11/2025,Silver,818.68
CUST002293,Customer 2293,customer2293@email.com,Australia,East,22/02/2025,Silver,167.34
CUST002294,Customer 2294,customer2294@email.com,UK,Central,14/03/2026,Platinum,209.34
CUST002295,Customer 2295,customer2295@email.com,France,West,11/04/2024,Gold,1612.53
CUST002296,Customer 2296,customer2296@email.com,Canada,North,16/12/2026,Bronze,196.48
CUST002297,Customer 2297,customer2297@email.com,USA,Central,02/01/2021,Platinum,519.35
CUST002298,Customer 2298,customer2298@email.com,India,Central,28/02/2021,Bronze,532.93
CUST002299,Customer 2299,customer2299@email.com,USA,East,24/12/2024,Platinum,436.3
CUST002300,Customer 2300,customer2300@email.com,Germany,West,17/05/2022,Platinum,617.46
CUST002301,Customer 2301,customer2301@email.com,Germany,West,13/04/2021,Bronze,230.57
CUST002302,Customer 2302,customer2302@email.com,India,West,07/12/2023,Platinum,502.22
CUST002303,Customer 2303,customer2303@email.com,Japan,South,01/02/2020,Gold,332.75
CUST002304,Customer 2304,customer2304@email.com,France,East,01/01/2023,Platinum,641.86
CUST002305,Customer 2305,customer2305@email.com,USA,West,16/09/2022,Bronze,176.12
CUST002306,Customer 2306,customer2306@email.com,USA,South,04/03/2020,Gold,523.01
CUST002307,Customer 2307,customer2307@email.com,Japan,East,26/10/2025,Silver,202.45
CUST002308,Customer 2308,customer2308@email.com,Australia,South,01/06/2026,Platinum,263.31
CUST002309,Customer 2309,customer2309@email.com,Australia,North,28/02/2022,Platinum,223.4
CUST002310,Customer 2310,customer2310@email.com,Australia,South,11/06/2021,Platinum,200.96
CUST002311,Customer 2311,customer2311@email.com,UK,West,27/07/2023,Silver,973.52
CUST002312,Customer 2312,customer2312@email.com,UK,Central,11/02/2021,Bronze,268.23
CUST002313,Customer 2313,customer2313@email.com,Australia,East,21/06/2026,Silver,1409.5
CUST002314,Customer 2314,customer2314@email.com,Germany,North,13/08/2023,Bronze,1852.06
CUST002315,Customer 2315,customer2315@email.com,Australia,North,15/04/2020,Silver,523.45
CUST002316,Customer 2316,customer2316@email.com,Canada,Central,23/04/2020,Platinum,177.16
CUST002317,Customer 2317,customer2317@email.com,UK,West,13/04/2020,Gold,334.64
CUST002318,Customer 2318,customer2318@email.com,Germany,South,03/02/2022,Gold,899.08
CUST002319,Customer 2319,customer2319@email.com,Germany,West,04/03/2022,Gold,328.95
CUST002320,Customer 2320,customer2320@email.com,France,North,30/07/2020,Silver,145.52
CUST002321,Customer 2321,customer2321@email.com,Canada,North,04/04/2020,Platinum,506.85
CUST002322,Customer 2322,customer2322@email.com,Canada,North,06/09/2026,Silver,1032.56
CUST002323,Customer 2323,customer2323@email.com,France,South,02/03/2023,Bronze,894.64
CUST002324,Customer 2324,customer2324@email.com,India,East,12/11/2020,Silver,196.26
CUST002325,Customer 2325,customer2325@email.com,Canada,West,19/05/2024,Bronze,658.54
CUST002326,Customer 2326,customer2326@email.com,Canada,West,21/08/2024,Bronze,224.55
CUST002327,Customer 2327,customer2327@email.com,Australia,West,11/05/2022,Gold,223.08
CUST002328,Customer 2328,customer2328@email.com,UK,South,20/01/2025,Gold,1136.02
CUST002329,Customer 2329,customer2329@email.com,UK,Central,11/02/2020,Bronze,243.62
CUST002330,Customer 2330,customer2330@email.com,Japan,East,25/04/2021,Platinum,252.75
CUST002331,Customer 2331,customer2331@email.com,USA,South,19/11/2026,Gold,100.33
CUST002332,Customer 2332,customer2332@email.com,Germany,Central,13/05/2021,Bronze,1122.69
CUST002333,Customer 2333,customer2333@email.com,USA,Central,04/01/2026,Silver,886.54
CUST002334,Customer 2334,customer2334@email.com,Japan,North,04/06/2022,Silver,593.53
CUST002335,Customer 2335,customer2335@email.com,Japan,South,30/04/2020,Silver,793.68
CUST002336,Customer 2336,customer2336@email.com,UK,East,07/12/2020,Gold,182.47
CUST002337,Customer 2337,customer2337@email.com,Germany,North,26/05/2025,Gold,406.54
CUST002338,Customer 2338,customer2338@email.com,France,West,08/03/2026,Platinum,316.33
CUST002339,Customer 2339,customer2339@email.com,Australia,South,21/11/2024,Gold,149.23
CUST002340,Customer 2340,customer2340@email.com,Germany,East,09/12/2021,Platinum,432.89
CUST002341,Customer 2341,customer2341@email.com,France,South,25/02/2021,Silver,1367.51
CUST002342,Customer 2342,customer2342@email.com,Australia,West,21/06/2025,Platinum,120.44
CUST002343,Customer 2343,customer2343@email.com,France,East,08/09/2026,Bronze,272.28
CUST002344,Customer 2344,customer2344@email.com,Australia,West,23/10/2026,Silver,216.31
CUST002345,Customer 2345,customer2345@email.com,Japan,East,12/05/2026,Bronze,236
CUST002346,Customer 2346,customer2346@email.com,UK,North,14/01/2025,Gold,1295.35
CUST002347,Customer 2347,customer2347@email.com,Australia,East,31/07/2026,Gold,415.62
CUST002348,Customer 2348,customer2348@email.com,USA,North,19/06/2024,Silver,413.96
CUST002349,Customer 2349,customer2349@email.com,Australia,South,14/08/2023,Gold,814.76
CUST002350,Customer 2350,customer2350@email.com,Canada,South,01/10/2022,Gold,183.91
CUST002351,Customer 2351,customer2351@email.com,UK,East,03/03/2024,Bronze,434
CUST002352,Customer 2352,customer2352@email.com,Japan,North,09/02/2020,Gold,381.05
CUST002353,Customer 2353,customer2353@email.com,India,Central,25/05/2022,Gold,554.3
CUST002354,Customer 2354,customer2354@email.com,Canada,West,10/08/2022,Gold,3961.76
CUST002355,Customer 2355,customer2355@email.com,Germany,Central,30/09/2026,Silver,833.64
CUST002356,Customer 2356,customer2356@email.com,France,Central,25/02/2021,Bronze,353.64
CUST002357,Customer 2357,customer2357@email.com,Australia,West,08/06/2026,Gold,978.83
CUST002358,Customer 2358,customer2358@email.com,Germany,South,04/08/2023,Bronze,193.59
CUST002359,Customer 2359,customer2359@email.com,India,North,16/07/2025,Gold,115.47
CUST002360,Customer 2360,customer2360@email.com,Canada,North,21/09/2024,Platinum,214.36
CUST002361,Customer 2361,customer2361@email.com,Japan,Central,01/12/2021,Platinum,308.07
CUST002362,Customer 2362,customer2362@email.com,USA,East,26/08/2022,Bronze,457.27
CUST002363,Customer 2363,customer2363@email.com,USA,West,16/06/2026,Gold,577.42
CUST002364,Customer 2364,customer2364@email.com,Australia,North,20/06/2021,Bronze,1307.35
CUST002365,Customer 2365,customer2365@email.com,USA,North,13/10/2023,Platinum,456.53
CUST002366,Customer 2366,customer2366@email.com,Australia,East,24/01/2021,Gold,447.85
CUST002367,Customer 2367,customer2367@email.com,Japan,West,23/07/2023,Bronze,125.77
CUST002368,Customer 2368,customer2368@email.com,Japan,West,29/03/2026,Bronze,117.77
CUST002369,Customer 2369,customer2369@email.com,France,West,30/05/2024,Platinum,500.54
CUST002370,Customer 2370,customer2370@email.com,Japan,Central,12/05/2021,Bronze,388.29
CUST002371,Customer 2371,customer2371@email.com,Germany,North,29/04/2020,Bronze,1013.74
CUST002372,Customer 2372,customer2372@email.com,Canada,East,22/07/2021,Platinum,187.58
CUST002373,Customer 2373,customer2373@email.com,UK,North,16/07/2022,Silver,112.64
CUST002374,Customer 2374,customer2374@email.com,USA,North,19/02/2024,Gold,398.05
CUST002375,Customer 2375,customer2375@email.com,Canada,North,25/06/2020,Gold,235.56
CUST002376,Customer 2376,customer2376@email.com,France,East,03/11/2020,Platinum,125.44
CUST002377,Customer 2377,customer2377@email.com,UK,South,10/01/2023,Platinum,744.76
CUST002378,Customer 2378,customer2378@email.com,UK,East,06/05/2021,Silver,159.16
CUST002379,Customer 2379,customer2379@email.com,Australia,West,20/07/2026,Bronze,568.65
CUST002380,Customer 2380,customer2380@email.com,Germany,Central,07/11/2025,Platinum,264.98
CUST002381,Customer 2381,customer2381@email.com,France,East,30/06/2025,Platinum,195.28
CUST002382,Customer 2382,customer2382@email.com,Canada,East,14/07/2022,Gold,338.82
CUST002383,Customer 2383,customer2383@email.com,Japan,Central,05/12/2020,Silver,908.35
CUST002384,Customer 2384,customer2384@email.com,Canada,North,23/04/2022,Platinum,348.87
CUST002385,Customer 2385,customer2385@email.com,Germany,North,03/09/2020,Silver,794.69
CUST002386,Customer 2386,customer2386@email.com,Australia,South,01/04/2025,Platinum,167.04
CUST002387,Customer 2387,customer2387@email.com,Japan,South,04/03/2021,Gold,840.9
CUST002388,Customer 2388,customer2388@email.com,India,South,01/07/2023,Bronze,235.2
CUST002389,Customer 2389,customer2389@email.com,Germany,East,16/06/2021,Platinum,665.66
CUST002390,Customer 2390,customer2390@email.com,Germany,West,27/01/2025,Silver,517.1
CUST002391,Customer 2391,customer2391@email.com,France,West,08/10/2020,Silver,1423.56
CUST002392,Customer 2392,customer2392@email.com,Canada,South,12/06/2023,Platinum,344.96
CUST002393,Customer 2393,customer2393@email.com,Canada,South,14/03/2021,Bronze,134.23
CUST002394,Customer 2394,customer2394@email.com,UK,East,02/03/2025,Bronze,109.67
CUST002395,Customer 2395,customer2395@email.com,India,East,04/05/2025,Gold,976.82
CUST002396,Customer 2396,customer2396@email.com,Canada,East,29/04/2021,Platinum,471.94
CUST002397,Customer 2397,customer2397@email.com,UK,West,18/05/2022,Platinum,846.37
CUST002398,Customer 2398,customer2398@email.com,Japan,North,11/09/2025,Platinum,233.56
CUST002399,Customer 2399,customer2399@email.com,Japan,North,21/01/2023,Bronze,311.62
CUST002400,Customer 2400,customer2400@email.com,Australia,South,15/04/2024,Gold,115.28
CUST002401,Customer 2401,customer2401@email.com,Australia,South,14/02/2022,Gold,1728.45
CUST002402,Customer 2402,customer2402@email.com,India,Central,09/12/2025,Platinum,651.11
CUST002403,Customer 2403,customer2403@email.com,USA,South,23/03/2021,Bronze,1453.06
CUST002404,Customer 2404,customer2404@email.com,Canada,North,18/06/2022,Bronze,254.28
CUST002405,Customer 2405,customer2405@email.com,France,South,14/06/2026,Bronze,572.68
CUST002406,Customer 2406,customer2406@email.com,Canada,East,19/12/2025,Silver,667.38
CUST002407,Customer 2407,customer2407@email.com,Australia,West,15/12/2026,Platinum,291.03
CUST002408,Customer 2408,customer2408@email.com,Germany,East,18/02/2021,Platinum,1042.3
CUST002409,Customer 2409,customer2409@email.com,UK,South,22/04/2022,Gold,1570.26
CUST002410,Customer 2410,customer2410@email.com,France,North,25/03/2023,Bronze,1180.78
CUST002411,Customer 2411,customer2411@email.com,India,East,28/01/2022,Silver,771.75
CUST002412,Customer 2412,customer2412@email.com,Japan,North,28/11/2021,Silver,262.49
CUST002413,Customer 2413,customer2413@email.com,Japan,West,06/02/2022,Silver,265.38
CUST002414,Customer 2414,customer2414@email.com,India,West,22/02/2020,Gold,1753.31
CUST002415,Customer 2415,customer2415@email.com,UK,East,26/03/2020,Bronze,105.17
CUST002416,Customer 2416,customer2416@email.com,USA,Central,30/11/2021,Gold,729.48
CUST002417,Customer 2417,customer2417@email.com,USA,West,24/04/2025,Silver,712.51
CUST002418,Customer 2418,customer2418@email.com,Canada,North,19/04/2025,Bronze,587.34
CUST002419,Customer 2419,customer2419@email.com,France,South,12/05/2026,Silver,2408.06
CUST002420,Customer 2420,customer2420@email.com,Canada,North,23/08/2021,Gold,286.9
CUST002421,Customer 2421,customer2421@email.com,India,West,06/10/2023,Gold,307.74
CUST002422,Customer 2422,customer2422@email.com,France,West,13/02/2026,Gold,141.11
CUST002423,Customer 2423,customer2423@email.com,India,North,01/02/2024,Gold,392.41
CUST002424,Customer 2424,customer2424@email.com,Japan,Central,18/05/2023,Platinum,251.26
CUST002425,Customer 2425,customer2425@email.com,France,Central,06/04/2021,Bronze,310.33
CUST002426,Customer 2426,customer2426@email.com,Australia,South,28/08/2021,Silver,999.61
CUST002427,Customer 2427,customer2427@email.com,India,North,03/01/2024,Silver,1470.42
CUST002428,Customer 2428,customer2428@email.com,Australia,East,23/06/2026,Silver,202.73
CUST002429,Customer 2429,customer2429@email.com,Germany,West,31/12/2020,Bronze,333.01
CUST002430,Customer 2430,customer2430@email.com,India,Central,26/01/2023,Silver,1419.94
CUST002431,Customer 2431,customer2431@email.com,Japan,East,22/12/2022,Platinum,131.9
CUST002432,Customer 2432,customer2432@email.com,Australia,East,10/08/2026,Gold,148.45
CUST002433,Customer 2433,customer2433@email.com,USA,Central,19/02/2022,Gold,188.84
CUST002434,Customer 2434,customer2434@email.com,Canada,West,13/11/2026,Platinum,552.2
CUST002435,Customer 2435,customer2435@email.com,Japan,East,10/05/2026,Bronze,181.54
CUST002436,Customer 2436,customer2436@email.com,India,South,04/02/2020,Platinum,1822.2
CUST002437,Customer 2437,customer2437@email.com,France,Central,07/09/2021,Silver,395.94
CUST002438,Customer 2438,customer2438@email.com,India,East,28/05/2023,Bronze,448.09
CUST002439,Customer 2439,customer2439@email.com,USA,West,22/04/2023,Bronze,241.62
CUST002440,Customer 2440,customer2440@email.com,France,Central,09/06/2022,Bronze,418.35
CUST002441,Customer 2441,customer2441@email.com,India,East,05/08/2020,Bronze,642.23
CUST002442,Customer 2442,customer2442@email.com,Japan,North,28/10/2024,Bronze,795.51
CUST002443,Customer 2443,customer2443@email.com,UK,East,26/10/2022,Gold,800.94
CUST002444,Customer 2444,customer2444@email.com,UK,North,18/08/2025,Gold,531.25
CUST002445,Customer 2445,customer2445@email.com,Germany,West,07/08/2021,Bronze,1273.58
CUST002446,Customer 2446,customer2446@email.com,Germany,North,06/04/2023,Platinum,950.25
CUST002447,Customer 2447,customer2447@email.com,Germany,West,23/12/2023,Platinum,807.45
CUST002448,Customer 2448,customer2448@email.com,Canada,East,22/06/2024,Gold,128.61
CUST002449,Customer 2449,customer2449@email.com,France,South,11/09/2026,Platinum,103.45
CUST002450,Customer 2450,customer2450@email.com,UK,South,13/08/2023,Gold,219.41
CUST002451,Customer 2451,customer2451@email.com,Australia,Central,09/07/2021,Silver,644.61
CUST002452,Customer 2452,customer2452@email.com,France,North,18/05/2023,Gold,364.83
CUST002453,Customer 2453,customer2453@email.com,India,Central,10/05/2026,Silver,357.42
CUST002454,Customer 2454,customer2454@email.com,Australia,North,19/03/2024,Silver,1179.62
CUST002455,Customer 2455,customer2455@email.com,India,East,26/11/2025,Gold,1229.58
CUST002456,Customer 2456,customer2456@email.com,Japan,West,02/04/2025,Platinum,1299.41
CUST002457,Customer 2457,customer2457@email.com,Australia,West,18/09/2024,Bronze,288.35
CUST002458,Customer 2458,customer2458@email.com,USA,West,08/04/2026,Bronze,687.3
CUST002459,Customer 2459,customer2459@email.com,France,South,29/07/2021,Gold,258.48
CUST002460,Customer 2460,customer2460@email.com,France,North,05/06/2021,Platinum,205.74
CUST002461,Customer 2461,customer2461@email.com,Australia,North,30/05/2021,Platinum,202.06
CUST002462,Customer 2462,customer2462@email.com,India,North,22/10/2025,Bronze,309.36
CUST002463,Customer 2463,customer2463@email.com,France,North,12/08/2020,Gold,381.02
CUST002464,Customer 2464,customer2464@email.com,Canada,East,31/08/2026,Platinum,988.78
CUST002465,Customer 2465,customer2465@email.com,USA,North,19/09/2023,Bronze,163.85
CUST002466,Customer 2466,customer2466@email.com,UK,Central,19/04/2022,Platinum,763.87
CUST002467,Customer 2467,customer2467@email.com,Germany,South,12/07/2021,Gold,479.06
CUST002468,Customer 2468,customer2468@email.com,USA,West,27/06/2023,Silver,269.8
CUST002469,Customer 2469,customer2469@email.com,Canada,North,14/04/2021,Silver,439.44
CUST002470,Customer 2470,customer2470@email.com,Canada,Central,09/10/2026,Bronze,278.3
CUST002471,Customer 2471,customer2471@email.com,Germany,North,09/10/2022,Platinum,553.27
CUST002472,Customer 2472,customer2472@email.com,India,West,10/04/2020,Bronze,384.44
CUST002473,Customer 2473,customer2473@email.com,France,West,13/05/2021,Platinum,189.81
CUST002474,Customer 2474,customer2474@email.com,Germany,Central,23/01/2022,Gold,161.98
CUST002475,Customer 2475,customer2475@email.com,India,Central,14/11/2026,Bronze,495.6
CUST002476,Customer 2476,customer2476@email.com,UK,North,05/11/2024,Silver,1263.51
CUST002477,Customer 2477,customer2477@email.com,Germany,South,03/08/2021,Silver,310.76
CUST002478,Customer 2478,customer2478@email.com,India,East,04/05/2025,Gold,760.25
CUST002479,Customer 2479,customer2479@email.com,India,East,13/02/2021,Gold,637.44
CUST002480,Customer 2480,customer2480@email.com,Australia,North,21/05/2024,Platinum,1440.86
CUST002481,Customer 2481,customer2481@email.com,Australia,South,03/09/2024,Bronze,960.13
CUST002482,Customer 2482,customer2482@email.com,India,North,06/03/2023,Platinum,518.05
CUST002483,Customer 2483,customer2483@email.com,France,North,15/02/2020,Platinum,635.06
CUST002484,Customer 2484,customer2484@email.com,Japan,South,23/06/2020,Platinum,1243.29
CUST002485,Customer 2485,customer2485@email.com,France,North,20/02/2025,Silver,355.01
CUST002486,Customer 2486,customer2486@email.com,Germany,East,05/01/2024,Platinum,297.85
CUST002487,Customer 2487,customer2487@email.com,Canada,South,02/10/2025,Silver,105.43
CUST002488,Customer 2488,customer2488@email.com,Japan,West,12/12/2023,Silver,975.94
CUST002489,Customer 2489,customer2489@email.com,France,West,14/02/2023,Bronze,907.18
CUST002490,Customer 2490,customer2490@email.com,Australia,West,04/06/2025,Silver,155.16
CUST002491,Customer 2491,customer2491@email.com,France,South,17/06/2026,Gold,530.02
CUST002492,Customer 2492,customer2492@email.com,Japan,Central,08/08/2026,Platinum,411.79
CUST002493,Customer 2493,customer2493@email.com,USA,North,03/10/2020,Silver,163.18
CUST002494,Customer 2494,customer2494@email.com,Canada,North,07/08/2022,Platinum,2070.42
CUST002495,Customer 2495,customer2495@email.com,Japan,South,05/05/2025,Silver,220.84
CUST002496,Customer 2496,customer2496@email.com,UK,West,07/03/2021,Platinum,134.8
CUST002497,Customer 2497,customer2497@email.com,USA,Central,20/09/2020,Gold,551.75
CUST002498,Customer 2498,customer2498@email.com,USA,North,13/04/2021,Platinum,771.36
CUST002499,Customer 2499,customer2499@email.com,USA,South,13/03/2024,Gold,116.49
CUST002500,Customer 2500,customer2500@email.com,India,West,16/03/2021,Silver,637.52
CUST002501,Customer 2501,customer2501@email.com,Germany,South,08/06/2026,Gold,479.96
CUST002502,Customer 2502,customer2502@email.com,India,East,04/07/2025,Silver,154.5
CUST002503,Customer 2503,customer2503@email.com,UK,West,04/04/2022,Silver,194.69
CUST002504,Customer 2504,customer2504@email.com,USA,North,18/12/2020,Silver,519.64
CUST002505,Customer 2505,customer2505@email.com,UK,North,16/05/2020,Gold,275.74
CUST002506,Customer 2506,customer2506@email.com,Canada,East,29/07/2024,Silver,1492.86
CUST002507,Customer 2507,customer2507@email.com,India,South,03/12/2025,Silver,953.91
CUST002508,Customer 2508,customer2508@email.com,India,Central,25/05/2026,Gold,2154.24
CUST002509,Customer 2509,customer2509@email.com,UK,North,31/12/2023,Platinum,250.33
CUST002510,Customer 2510,customer2510@email.com,Australia,North,17/10/2024,Bronze,1848.69
CUST002511,Customer 2511,customer2511@email.com,France,North,04/06/2021,Bronze,382.14
CUST002512,Customer 2512,customer2512@email.com,Germany,North,04/08/2025,Gold,313.49
CUST002513,Customer 2513,customer2513@email.com,Germany,East,02/04/2020,Gold,125.83
CUST002514,Customer 2514,customer2514@email.com,Japan,North,18/05/2024,Silver,127.1
CUST002515,Customer 2515,customer2515@email.com,Canada,Central,25/03/2023,Silver,688.85
CUST002516,Customer 2516,customer2516@email.com,France,West,21/10/2025,Bronze,406.18
CUST002517,Customer 2517,customer2517@email.com,Canada,Central,14/02/2026,Platinum,228.43
CUST002518,Customer 2518,customer2518@email.com,USA,North,13/12/2022,Gold,575.92
CUST002519,Customer 2519,customer2519@email.com,France,South,22/09/2024,Gold,245.75
CUST002520,Customer 2520,customer2520@email.com,UK,South,31/08/2020,Gold,530.94
CUST002521,Customer 2521,customer2521@email.com,Germany,West,12/09/2020,Bronze,322.53
CUST002522,Customer 2522,customer2522@email.com,USA,East,28/04/2026,Bronze,967.37
CUST002523,Customer 2523,customer2523@email.com,Canada,Central,31/08/2024,Platinum,959.34
CUST002524,Customer 2524,customer2524@email.com,France,North,14/06/2021,Bronze,424.42
CUST002525,Customer 2525,customer2525@email.com,India,Central,25/05/2020,Silver,316.02
CUST002526,Customer 2526,customer2526@email.com,Australia,West,05/12/2023,Gold,325.15
CUST002527,Customer 2527,customer2527@email.com,USA,North,21/07/2022,Bronze,919.21
CUST002528,Customer 2528,customer2528@email.com,Australia,North,14/03/2022,Platinum,298.88
CUST002529,Customer 2529,customer2529@email.com,Australia,West,01/08/2020,Silver,217.27
CUST002530,Customer 2530,customer2530@email.com,Australia,Central,26/10/2024,Silver,144.25
CUST002531,Customer 2531,customer2531@email.com,India,North,18/04/2021,Gold,414.33
CUST002532,Customer 2532,customer2532@email.com,Germany,East,11/12/2023,Platinum,429.02
CUST002533,Customer 2533,customer2533@email.com,Germany,South,25/08/2020,Bronze,1019.14
CUST002534,Customer 2534,customer2534@email.com,USA,South,07/08/2026,Platinum,225.03
CUST002535,Customer 2535,customer2535@email.com,USA,North,05/01/2026,Silver,339.82
CUST002536,Customer 2536,customer2536@email.com,Canada,North,20/08/2020,Silver,926.19
CUST002537,Customer 2537,customer2537@email.com,UK,East,01/12/2024,Bronze,967.57
CUST002538,Customer 2538,customer2538@email.com,Japan,Central,10/07/2023,Silver,342.75
CUST002539,Customer 2539,customer2539@email.com,UK,Central,12/04/2023,Platinum,407.28
CUST002540,Customer 2540,customer2540@email.com,Canada,North,14/05/2025,Bronze,280.69
CUST002541,Customer 2541,customer2541@email.com,Germany,West,21/10/2022,Gold,1448.22
CUST002542,Customer 2542,customer2542@email.com,India,East,21/06/2022,Gold,163.15
CUST002543,Customer 2543,customer2543@email.com,France,South,08/03/2026,Gold,1457.16
CUST002544,Customer 2544,customer2544@email.com,Canada,North,30/07/2023,Gold,675.8
CUST002545,Customer 2545,customer2545@email.com,India,East,09/08/2024,Bronze,479.19
CUST002546,Customer 2546,customer2546@email.com,UK,Central,13/04/2022,Silver,116.6
CUST002547,Customer 2547,customer2547@email.com,Germany,North,03/06/2023,Gold,422.75
CUST002548,Customer 2548,customer2548@email.com,USA,South,04/08/2021,Platinum,361.91
CUST002549,Customer 2549,customer2549@email.com,Canada,North,01/02/2025,Platinum,187.9
CUST002550,Customer 2550,customer2550@email.com,France,East,18/05/2020,Platinum,634.15
CUST002551,Customer 2551,customer2551@email.com,Canada,North,15/05/2023,Gold,1872.84
CUST002552,Customer 2552,customer2552@email.com,Australia,West,02/11/2026,Bronze,512.98
CUST002553,Customer 2553,customer2553@email.com,Australia,West,16/04/2024,Bronze,727.2
CUST002554,Customer 2554,customer2554@email.com,Germany,West,08/07/2022,Silver,135.45
CUST002555,Customer 2555,customer2555@email.com,USA,East,31/10/2024,Bronze,370.36
